entityName	NELabel
工程工资	companyAudit
企业营收	companyAudit
企业入股	companyAudit
企业支出	companyAudit
企业清算	companyAudit
固定工资	companyAudit
执行控制	companyAudit
现金控制	companyAudit
企业财力	companyAudit
工业投资	companyAudit
产业绩效	companyAudit
国定资产	companyAudit
销售循环	companyAudit
经营责任	companyAudit
相关控制	companyAudit
职工福利费	companyAudit
应付福利费	companyAudit
外雇劳务工	companyAudit
企业所有人	companyAudit
企业所有者	companyAudit
企业负债类	companyAudit
企业纯收入	companyAudit
企业投融资	companyAudit
国有净资产	companyAudit
企业并购价	companyAudit
国有所有者	companyAudit
企国资审计	companyAudit
企业所得率	companyAudit
国有资本经营	companyAudit
内部控制情况	companyAudit
编制资本预算	companyAudit
应交税金项目	companyAudit
固定资产保管	companyAudit
固定资产盘存	companyAudit
固定资产清查	companyAudit
固定资产处理	companyAudit
长期偿债能力	companyAudit
企业到期债券	companyAudit
企业债券兑付	companyAudit
企业投资损益	companyAudit
企业金融资产	companyAudit
企业补贴资金	companyAudit
国有资本预算	companyAudit
国有资产处置	companyAudit
企业收入审计	companyAudit
应收职工欠款	companyAudit
企业职工薪酬	companyAudit
项目财务决算	companyAudit
企业采购业务	companyAudit
企业财务数据	companyAudit
企业单位收入	companyAudit
企业融资能力	companyAudit
实收资本审计	companyAudit
企业合并成本	companyAudit
企业执行工资	companyAudit
企业内部工资	companyAudit
企业职工收入	companyAudit
企业年报审计	companyAudit
企业关税融资	companyAudit
企业赢利能力	companyAudit
应付账款审计	companyAudit
应交税费审计	companyAudit
长期借款审计	companyAudit
营业收入审计	companyAudit
生产成本审计	companyAudit
市场营销能力	companyAudit
企业财务控制	companyAudit
企业长期收入	companyAudit
固定资产计算	companyAudit
企业资本保全	companyAudit
企业内部筹资	companyAudit
国有资亿经营	companyAudit
企业财产损失	companyAudit
企业合并损益	companyAudit
固定资产验收	companyAudit
企业外部投资	companyAudit
企业财务情况	companyAudit
企业财务状况	companyAudit
企业财务预算	companyAudit
企业财务审计	companyAudit
企业亏损补贴	companyAudit
企业负债能力	companyAudit
企业偿债能势	companyAudit
企业并购附加	companyAudit
企业经营资金	companyAudit
长期资产折旧	companyAudit
国家产业政策	companyAudit
企业获利能力	companyAudit
固定资产重置	companyAudit
应付国有利润	companyAudit
内部控制控制	companyAudit
企业盈利利润	companyAudit
企业发展投资	companyAudit
固定资本折旧	companyAudit
国有资产处分	companyAudit
企业职工工资	companyAudit
企业承包收入	companyAudit
企业事业收入	companyAudit
产业政策调整	companyAudit
财务表报审计	companyAudit
财务决算审计	companyAudit
企业业务预算	companyAudit
企业投资融资	companyAudit
企业股本退出	companyAudit
应付职工工资	companyAudit
企业重大债务	companyAudit
企业重组业务	companyAudit
国有资本审计	companyAudit
国有资源审计	companyAudit
固定资产配置	companyAudit
企业综合融资	companyAudit
内部控制能力	companyAudit
固定资产购置	companyAudit
固定资产维修	companyAudit
固定资产预算	companyAudit
固定资产采购	companyAudit
固定资产调拨	companyAudit
企业股权激励	companyAudit
企业融资业务	companyAudit
事业经费审计	companyAudit
企业债券偿债	companyAudit
企业合并资产	companyAudit
企业虚报亏损	companyAudit
企业工资收入	companyAudit
企业财务内控	companyAudit
企业破产审判	companyAudit
企业财产处置	companyAudit
国有资本资产	companyAudit
企业境外所得	companyAudit
产业发展资金	companyAudit
企业清偿能力	companyAudit
内部控制执行	companyAudit
产业政策审计	companyAudit
企业薪酬福利	companyAudit
企业还款能力	companyAudit
企业资格认定	companyAudit
企业贷款业务	companyAudit
销售收款循环	companyAudit
财务报表审查	companyAudit
企业并购资金	companyAudit
应交税金审计	companyAudit
企业员工持股	companyAudit
企业收入确认	companyAudit
钢铁产业政策	companyAudit
企业经济利益	companyAudit
固定资产购售	companyAudit
企业决算审计	companyAudit
企业转移债券	companyAudit
渔业发展补助	companyAudit
企业合并破产	companyAudit
固定资产调整	companyAudit
固定资产报废	companyAudit
固定资产循环	companyAudit
固定资产修理	companyAudit
盈余公积审计	companyAudit
无形资产融资	companyAudit
职工福利费审计	companyAudit
企业重组所得税	companyAudit
采购与付款业务	companyAudit
企业财务总决算	companyAudit
保政策执行情况	companyAudit
企业清算所得税	companyAudit
企业所得税清算	companyAudit
购货与付款循环	companyAudit
销售与收款循环	companyAudit
生产与仓储循环	companyAudit
职工个人所得税	companyAudit
固定资产的确认	companyAudit
企业纳税所得额	companyAudit
固定资产的折旧	companyAudit
生产职工培训费	companyAudit
企业所得税稽查	companyAudit
固定资产所有权	companyAudit
企业享受所得税	companyAudit
企业应税所得率	companyAudit
企业并购投资价	companyAudit
财务效益与费用	companyAudit
企业进出口归类	companyAudit
采购与付款交易	companyAudit
工薪与人事循环	companyAudit
固定资产审定表	companyAudit
企业财务决算报	companyAudit
产业政策执行情况	companyAudit
部门决算内部控制	companyAudit
固定资产清理情况	companyAudit
固定资产折旧审计	companyAudit
固定资产转让收入	companyAudit
内部控制执行情况	companyAudit
电力工业产业政策	companyAudit
建材工业产业政策	companyAudit
铁路运输产业政策	companyAudit
固定资产总体情况	companyAudit
国有资产经营收益	companyAudit
企业财务报表审计	companyAudit
企业单位财务决算	companyAudit
企业盈余公积审计	companyAudit
国有资本经营规划	companyAudit
企业挂牌上市融资	companyAudit
应付职工福利费的	companyAudit
固定资产后续支出	companyAudit
企业财务报告审计	companyAudit
企业编制财务报表	companyAudit
产业政策区域政策	companyAudit
企业财务经营决策	companyAudit
固定资产损耿折旧	companyAudit
固定资产折耿折旧	companyAudit
企业法人破产还债	companyAudit
企业长期偿债能力	companyAudit
生产工人工资比例	companyAudit
固定资产投资审计	companyAudit
固定资产折旧折旧	companyAudit
固定资产计提折旧	companyAudit
国有资产审计审计	companyAudit
国有资产经营经营	companyAudit
企业编制合并报表	companyAudit
企业职工工资收入	companyAudit
企业财务报表确认	companyAudit
国有资产营运情况	companyAudit
企业合并财务报表	companyAudit
采购计划执行情况	companyAudit
金融资本经营预算	companyAudit
企业经营收入确认	companyAudit
企业债务偿还能力	companyAudit
固定资产处置损益	companyAudit
国有资本经营管理	companyAudit
企业财务决算管理	companyAudit
国有资产经营情况	companyAudit
企业吸纳税收政策	companyAudit
企业并购投资价值	companyAudit
企业财务合并报表	companyAudit
财务报表项目审计	companyAudit
企业征税业务情况	companyAudit
固定资产提足折旧	companyAudit
国家资本经营预算	companyAudit
渔业发展补助资金	companyAudit
固定资产投资预算	companyAudit
国有资本国有资产	companyAudit
企业重组税收策划	companyAudit
企业减免税业务情况	companyAudit
国有资本经营预决算	companyAudit
企业所得税核定征收	companyAudit
内部控制有效类审计	companyAudit
营销人员的薪酬支付	companyAudit
国有资本经营预算执	companyAudit
企业员工个人所得税	companyAudit
工资薪金收入额计算	companyAudit
国有资本所有者权益	companyAudit
医药与健康产业政策	companyAudit
国有资本经营预算执行	companyAudit
国有资本经营预算审计	companyAudit
国有资本经营预算资金	companyAudit
国有资本经营支出情况	companyAudit
国有资本经营预算收益	companyAudit
企业财务审计报表审计	companyAudit
企业财务审计权益审计	companyAudit
确认提供劳务收入完工	companyAudit
国有资产经营经营预算	companyAudit
国有资本经营预算概况	companyAudit
内部控制系统建设情况	companyAudit
